IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount
96287,0.0,0.83,A,4.0,5.0,22.0,90.0,B2,Diesel,11.0,R24,0.0
96288,0.0,0.16,A,4.0,5.0,22.0,80.0,B2,Diesel,11.0,R24,0.0
96290,0.0,1.0,A,8.0,21.0,38.0,90.0,B2,Diesel,14.0,R24,0.0
96293,0.0,0.45,C,8.0,15.0,36.0,100.0,B2,Regular,182.0,R24,0.0
96294,0.0,1.0,A,5.0,14.0,49.0,50.0,B2,Diesel,12.0,R24,0.0
96296,2.0,0.83,A,5.0,13.0,19.0,95.0,B1,Regular,13.0,R24,622.77
96297,0.0,0.16,A,6.0,25.0,19.0,100.0,B1,Regular,13.0,R24,0.0
96300,0.0,0.45,A,6.0,4.0,41.0,100.0,B5,Regular,14.0,R24,0.0
96301,0.0,1.0,C,5.0,14.0,33.0,72.0,B2,Regular,182.0,R24,0.0
96304,0.0,0.73,A,5.0,12.0,19.0,50.0,B2,Regular,27.0,R24,0.0
96305,0.0,0.26,A,5.0,12.0,19.0,50.0,B2,Regular,27.0,R24,0.0
96308,1.0,0.83,D,4.0,10.0,25.0,85.0,B1,Regular,1313.0,R24,501.94
96309,0.0,0.99,A,7.0,1.0,66.0,50.0,B2,Diesel,27.0,R24,0.0
96310,0.0,0.00819672131147541,A,7.0,0.0,66.0,50.0,B2,Diesel,27.0,R24,0.0
96313,1.0,0.55,A,12.0,5.0,36.0,50.0,B10,Diesel,14.0,R24,1128.12
96314,1.0,0.44,A,12.0,5.0,36.0,52.0,B10,Diesel,14.0,R24,606.27
96316,0.0,1.0,A,8.0,5.0,57.0,50.0,B2,Diesel,9.0,R24,0.0
96318,0.0,0.97,D,4.0,12.0,31.0,64.0,B2,Regular,943.0,R22,0.0
96320,0.0,0.96,A,7.0,9.0,64.0,50.0,B2,Regular,11.0,R24,0.0
96322,0.0,0.08,C,7.0,7.0,47.0,50.0,B6,Regular,182.0,R24,0.0
96323,0.0,0.94,A,7.0,6.0,40.0,62.0,B1,Regular,14.0,R24,0.0
96325,0.0,0.83,C,8.0,10.0,57.0,85.0,B12,Regular,182.0,R24,0.0
96326,0.0,0.08,C,8.0,10.0,57.0,64.0,B12,Regular,182.0,R24,0.0
96328,0.0,0.89,A,6.0,10.0,23.0,95.0,B1,Diesel,11.0,R24,0.0
96329,0.0,0.01,A,6.0,10.0,23.0,85.0,B1,Diesel,11.0,R24,0.0
96331,0.0,0.9,A,5.0,32.0,36.0,95.0,B4,Regular,14.0,R24,0.0
96333,0.0,0.87,B,15.0,2.0,54.0,50.0,B2,Regular,97.0,R83,0.0
96335,0.0,0.84,C,7.0,8.0,77.0,50.0,B2,Diesel,182.0,R24,0.0
96337,0.0,0.61,C,5.0,4.0,20.0,95.0,B2,Diesel,399.0,R24,0.0
96338,0.0,0.83,C,7.0,3.0,42.0,50.0,B1,Regular,182.0,R24,0.0
96340,0.0,0.83,A,9.0,19.0,47.0,51.0,B2,Regular,27.0,R24,0.0
96342,0.0,0.83,A,7.0,13.0,28.0,95.0,B2,Regular,27.0,R24,0.0
96345,0.0,0.43,C,4.0,9.0,21.0,100.0,B4,Regular,182.0,R24,0.0
96346,0.0,0.8,A,6.0,11.0,20.0,85.0,B1,Diesel,27.0,R24,0.0
96348,0.0,0.8,C,9.0,10.0,56.0,52.0,B13,Regular,182.0,R24,0.0
96350,0.0,0.71,C,7.0,8.0,41.0,80.0,B1,Regular,182.0,R24,0.0
96351,0.0,0.08,C,7.0,8.0,41.0,76.0,B1,Regular,182.0,R24,0.0
96354,0.0,0.24,A,6.0,2.0,48.0,50.0,B1,Regular,14.0,R24,0.0
96355,0.0,0.54,A,6.0,2.0,48.0,50.0,B1,Regular,14.0,R24,0.0
96357,0.0,0.79,A,5.0,0.0,58.0,50.0,B1,Diesel,11.0,R24,0.0
96359,0.0,0.77,A,14.0,2.0,66.0,50.0,B10,Regular,11.0,R24,0.0
96361,0.0,0.62,A,9.0,0.0,40.0,50.0,B12,Diesel,14.0,R24,0.0
96362,0.0,0.13,A,9.0,0.0,40.0,50.0,B12,Diesel,14.0,R24,0.0
96364,0.0,0.75,A,5.0,23.0,23.0,90.0,B2,Regular,11.0,R24,0.0
96367,0.0,0.75,C,7.0,8.0,39.0,60.0,B1,Diesel,182.0,R24,0.0
96369,0.0,0.73,A,4.0,11.0,66.0,50.0,B4,Diesel,11.0,R24,0.0
96371,0.0,0.73,A,5.0,0.0,57.0,50.0,B2,Diesel,27.0,R24,0.0
96373,0.0,0.73,A,7.0,0.0,51.0,53.0,B1,Diesel,16.0,R24,0.0
96375,0.0,0.72,A,6.0,8.0,43.0,76.0,B1,Diesel,14.0,R24,0.0
96378,0.0,0.72,A,6.0,19.0,52.0,50.0,B3,Diesel,27.0,R24,0.0
96380,0.0,0.21,A,5.0,22.0,36.0,54.0,B2,Regular,14.0,R24,0.0
96381,0.0,0.72,A,5.0,10.0,36.0,50.0,B2,Diesel,29.0,R22,0.0
96384,0.0,0.68,C,4.0,6.0,68.0,50.0,B2,Regular,182.0,R24,0.0
96386,0.0,0.7,C,5.0,13.0,54.0,50.0,B6,Regular,182.0,R24,0.0
96389,0.0,0.13,A,4.0,18.0,23.0,100.0,B2,Regular,12.0,R24,0.0
96390,0.0,0.09,A,9.0,28.0,54.0,54.0,B2,Regular,27.0,R24,0.0
96391,0.0,0.45,A,8.0,9.0,54.0,54.0,B2,Diesel,27.0,R24,0.0
96392,0.0,0.15,A,8.0,9.0,54.0,51.0,B2,Diesel,27.0,R24,0.0
96395,1.0,0.66,A,5.0,0.0,60.0,77.0,B5,Regular,14.0,R24,217.39
96397,0.0,0.67,A,7.0,6.0,30.0,90.0,B2,Diesel,11.0,R24,0.0
96400,0.0,0.71,A,5.0,3.0,66.0,50.0,B1,Regular,11.0,R24,0.0
96402,0.0,0.66,A,8.0,10.0,56.0,50.0,B3,Diesel,27.0,R24,0.0
96405,0.0,0.5,A,6.0,5.0,23.0,76.0,B1,Diesel,10.0,R24,0.0
96406,0.0,0.67,A,6.0,4.0,80.0,72.0,B1,Diesel,27.0,R24,0.0
96408,0.0,0.64,E,7.0,16.0,24.0,95.0,B1,Regular,4116.0,R24,0.0
96410,0.0,0.64,D,8.0,7.0,25.0,55.0,B3,Diesel,1296.0,R24,0.0
96412,0.0,0.62,C,5.0,1.0,42.0,50.0,B5,Regular,182.0,R24,0.0
96414,0.0,0.63,F,4.0,8.0,24.0,95.0,B6,Regular,27000.0,R11,0.0
96416,0.0,0.01,C,4.0,3.0,22.0,100.0,B2,Regular,399.0,R24,0.0
96417,0.0,0.58,C,4.0,3.0,22.0,90.0,B2,Regular,399.0,R24,0.0
96419,0.0,0.59,E,6.0,12.0,37.0,90.0,B6,Regular,8023.0,R11,0.0
96422,0.0,0.45,A,6.0,14.0,40.0,50.0,B1,Diesel,11.0,R24,0.0
96423,0.0,0.5,A,10.0,4.0,59.0,50.0,B12,Diesel,14.0,R24,0.0
96424,0.0,0.57,A,7.0,13.0,28.0,85.0,B1,Regular,27.0,R24,0.0
96426,0.0,0.56,A,6.0,8.0,19.0,95.0,B1,Diesel,8.0,R83,0.0
96428,0.0,0.5,A,8.0,2.0,36.0,50.0,B1,Diesel,14.0,R24,0.0
96430,0.0,0.48,F,5.0,1.0,45.0,50.0,B3,Diesel,10068.0,R11,0.0
96432,0.0,0.48,A,9.0,12.0,79.0,80.0,B2,Regular,11.0,R24,0.0
96435,0.0,0.00819672131147541,C,9.0,2.0,36.0,50.0,B11,Diesel,162.0,R93,0.0
96436,0.0,0.74,C,9.0,2.0,36.0,50.0,B11,Diesel,162.0,R93,0.0
96438,0.0,0.75,A,4.0,15.0,45.0,50.0,B1,Regular,38.0,R52,0.0
96440,0.0,0.72,C,5.0,15.0,80.0,50.0,B4,Regular,355.0,R53,0.0
96442,0.0,0.67,C,6.0,10.0,51.0,50.0,B2,Diesel,355.0,R53,0.0
96444,0.0,0.66,C,10.0,16.0,51.0,50.0,B2,Diesel,355.0,R53,0.0
96446,0.0,0.62,A,7.0,13.0,45.0,50.0,B6,Diesel,37.0,R53,0.0
96448,0.0,0.62,C,9.0,7.0,58.0,50.0,B2,Regular,355.0,R53,0.0
96450,0.0,0.58,B,7.0,4.0,27.0,68.0,B1,Regular,51.0,R53,0.0
96452,0.0,0.12,A,9.0,5.0,20.0,90.0,B1,Regular,29.0,R52,0.0
96453,1.0,0.45,A,9.0,5.0,20.0,112.0,B1,Regular,29.0,R52,1128.12
96455,0.0,0.56,C,8.0,9.0,43.0,60.0,B1,Regular,355.0,R53,0.0
96458,0.0,0.54,D,8.0,0.0,32.0,80.0,B1,Diesel,1489.0,R52,0.0
96460,0.0,0.54,A,6.0,2.0,39.0,50.0,B1,Diesel,37.0,R53,0.0
96462,0.0,0.5,E,6.0,0.0,77.0,50.0,B5,Regular,4087.0,R53,0.0
96465,0.0,0.48,A,9.0,2.0,45.0,50.0,B1,Diesel,47.0,R91,0.0
96467,0.0,0.03,C,7.0,8.0,51.0,50.0,B1,Regular,204.0,R53,0.0
96468,0.0,0.44,C,7.0,8.0,51.0,50.0,B1,Regular,204.0,R53,0.0
96470,0.0,0.04,C,7.0,12.0,29.0,118.0,B1,Regular,358.0,R52,0.0
96471,0.0,0.17,C,7.0,12.0,29.0,118.0,B1,Regular,358.0,R52,0.0
96472,0.0,0.25,C,7.0,12.0,29.0,118.0,B1,Regular,358.0,R52,0.0
96474,0.0,0.41,A,6.0,1.0,42.0,50.0,B1,Regular,44.0,R53,0.0
96476,0.0,0.43,B,7.0,11.0,33.0,80.0,B5,Regular,51.0,R53,0.0
96479,1.0,0.37,C,7.0,1.0,23.0,100.0,B3,Diesel,444.0,R53,812.48
96481,0.0,0.33,B,11.0,7.0,35.0,60.0,B1,Regular,87.0,R54,0.0
96483,0.0,0.33,A,6.0,6.0,20.0,118.0,B2,Diesel,29.0,R52,0.0
96485,0.0,0.33,B,7.0,14.0,33.0,85.0,B2,Diesel,51.0,R53,0.0
96488,0.0,0.33,C,4.0,10.0,51.0,50.0,B3,Diesel,355.0,R53,0.0
96490,0.0,0.31,C,6.0,15.0,45.0,50.0,B2,Diesel,355.0,R53,0.0
96493,0.0,0.03,B,9.0,6.0,44.0,50.0,B1,Regular,54.0,R53,0.0
96494,0.0,0.28,B,9.0,6.0,44.0,50.0,B1,Regular,54.0,R53,0.0
96496,0.0,0.03,E,5.0,0.0,41.0,50.0,B2,Diesel,4087.0,R53,0.0
96497,0.0,0.28,E,5.0,0.0,41.0,50.0,B2,Diesel,4087.0,R53,0.0
96499,0.0,0.29,C,5.0,10.0,58.0,106.0,B5,Diesel,167.0,R52,0.0
96501,0.0,0.23,A,8.0,10.0,19.0,95.0,B12,Regular,20.0,R53,0.0
96503,0.0,0.22,A,4.0,6.0,36.0,54.0,B2,Regular,27.0,R83,0.0
96506,0.0,0.21,A,6.0,11.0,52.0,50.0,B1,Diesel,44.0,R53,0.0
96508,0.0,0.00273224043715847,C,4.0,8.0,74.0,50.0,B1,Regular,202.0,R53,0.0
96510,0.0,0.00273224043715847,C,7.0,5.0,74.0,50.0,B2,Regular,202.0,R53,0.0
96512,0.0,0.08,C,7.0,6.0,41.0,50.0,B3,Regular,170.0,R53,0.0
96514,0.0,0.00273224043715847,C,6.0,6.0,34.0,50.0,B2,Diesel,190.0,R52,0.0
96516,0.0,0.15,A,6.0,11.0,45.0,50.0,B1,Diesel,47.0,R91,0.0
96518,0.0,0.12,A,5.0,2.0,21.0,76.0,B6,Diesel,43.0,R53,0.0
96520,0.0,0.03,C,4.0,9.0,69.0,50.0,B5,Regular,379.0,R53,0.0
96521,0.0,0.07,C,4.0,9.0,69.0,50.0,B5,Regular,379.0,R53,0.0
96523,0.0,0.00273224043715847,E,6.0,5.0,67.0,50.0,B2,Diesel,4087.0,R53,0.0
96525,0.0,0.00273224043715847,C,4.0,8.0,27.0,50.0,B2,Regular,198.0,R53,0.0
96527,0.0,0.00273224043715847,E,4.0,6.0,53.0,50.0,B2,Regular,4087.0,R53,0.0
96529,0.0,0.00273224043715847,C,4.0,8.0,62.0,50.0,B2,Regular,117.0,R53,0.0
96531,0.0,0.00273224043715847,E,14.0,13.0,54.0,50.0,B13,Regular,4087.0,R53,0.0
96533,0.0,0.00273224043715847,C,5.0,6.0,69.0,50.0,B1,Regular,379.0,R53,0.0
96535,0.0,0.02,E,6.0,2.0,33.0,76.0,B2,Regular,4087.0,R53,0.0
96536,0.0,0.06,E,6.0,2.0,33.0,60.0,B2,Regular,4087.0,R53,0.0
96538,0.0,0.00273224043715847,D,7.0,8.0,40.0,50.0,B6,Regular,512.0,R53,0.0
96540,0.0,0.08,D,10.0,17.0,58.0,85.0,B2,Diesel,567.0,R53,0.0
96543,0.0,0.08,A,5.0,11.0,36.0,50.0,B2,Diesel,27.0,R83,0.0
96545,0.0,0.00273224043715847,C,6.0,8.0,76.0,50.0,B1,Diesel,355.0,R53,0.0
96548,0.0,0.04,C,11.0,23.0,64.0,50.0,B2,Regular,355.0,R53,0.0
96550,0.0,0.02,C,11.0,14.0,43.0,50.0,B1,Regular,394.0,R53,0.0
96557,0.0,0.00819672131147541,E,4.0,10.0,39.0,60.0,B6,Regular,4087.0,R53,0.0
96618,0.0,0.16,B,4.0,8.0,36.0,54.0,B4,Diesel,50.0,R24,0.0
96619,0.0,0.83,B,4.0,8.0,36.0,50.0,B4,Diesel,50.0,R24,0.0
96621,0.0,1.0,C,5.0,14.0,63.0,50.0,B2,Diesel,259.0,R24,0.0
96623,0.0,1.0,C,5.0,5.0,56.0,50.0,B13,Diesel,259.0,R24,0.0
96625,0.0,1.0,D,4.0,17.0,36.0,60.0,B2,Regular,856.0,R24,0.0
96627,0.0,1.0,D,4.0,2.0,29.0,64.0,B6,Regular,704.0,R11,0.0
96629,0.0,1.0,D,6.0,5.0,29.0,50.0,B1,Diesel,856.0,R24,0.0
96631,1.0,0.45,D,7.0,12.0,70.0,50.0,B1,Regular,1974.0,R54,1128.12
96632,0.0,0.04,D,5.0,14.0,70.0,50.0,B2,Regular,1974.0,R54,0.0
96633,0.0,0.49,D,5.0,14.0,70.0,50.0,B2,Regular,1974.0,R54,0.0
96637,0.0,0.26,D,4.0,6.0,50.0,50.0,B6,Regular,1314.0,R24,0.0
96638,0.0,1.0,D,4.0,6.0,50.0,50.0,B6,Regular,1314.0,R24,0.0
96640,0.0,0.23,C,5.0,14.0,59.0,54.0,B2,Diesel,259.0,R24,0.0
96641,0.0,0.7,C,6.0,5.0,36.0,68.0,B3,Regular,402.0,R24,0.0
96642,0.0,0.29,C,6.0,5.0,36.0,64.0,B3,Regular,402.0,R24,0.0
96647,0.0,0.24,C,9.0,13.0,31.0,52.0,B1,Regular,174.0,R31,0.0
96648,0.0,0.24,C,9.0,13.0,31.0,85.0,B1,Regular,174.0,R31,0.0
96649,0.0,0.06,C,9.0,13.0,31.0,85.0,B1,Regular,174.0,R31,0.0
96650,0.0,0.43,C,9.0,13.0,31.0,80.0,B1,Regular,174.0,R31,0.0
96653,0.0,1.0,C,7.0,7.0,49.0,80.0,B1,Regular,144.0,R24,0.0
96655,0.0,1.0,D,4.0,1.0,31.0,50.0,B1,Regular,856.0,R24,0.0
96657,0.0,0.25,C,5.0,16.0,36.0,90.0,B1,Diesel,111.0,R82,0.0
96658,0.0,0.14,C,5.0,16.0,36.0,52.0,B1,Diesel,111.0,R82,0.0
96659,0.0,0.58,C,7.0,9.0,36.0,52.0,B11,Diesel,111.0,R82,0.0
96660,0.0,0.01,C,7.0,9.0,36.0,52.0,B11,Diesel,111.0,R82,0.0
96663,0.0,0.31,C,7.0,10.0,36.0,51.0,B1,Regular,213.0,R24,0.0
96664,0.0,0.07,C,7.0,10.0,36.0,51.0,B1,Regular,213.0,R24,0.0
96665,0.0,0.18,C,6.0,15.0,22.0,90.0,B1,Regular,213.0,R24,0.0
96666,0.0,0.27,C,4.0,14.0,22.0,85.0,B6,Regular,213.0,R24,0.0
96667,0.0,0.34,A,6.0,13.0,44.0,50.0,B1,Diesel,45.0,R11,0.0
96668,0.0,0.65,A,6.0,13.0,44.0,50.0,B1,Diesel,45.0,R11,0.0
96670,0.0,1.0,E,7.0,5.0,53.0,50.0,B1,Diesel,2139.0,R11,0.0
96672,0.0,0.34,B,4.0,17.0,41.0,50.0,B1,Regular,76.0,R23,0.0
96673,0.0,0.65,B,4.0,17.0,41.0,50.0,B1,Regular,76.0,R23,0.0
96675,0.0,1.0,D,6.0,1.0,56.0,50.0,B2,Regular,856.0,R24,0.0
96677,0.0,1.0,C,4.0,8.0,51.0,50.0,B4,Regular,213.0,R24,0.0
96679,0.0,1.0,E,5.0,11.0,53.0,50.0,B2,Diesel,2139.0,R11,0.0
96681,0.0,1.0,C,7.0,6.0,54.0,62.0,B1,Regular,319.0,R24,0.0
96683,1.0,1.0,E,6.0,7.0,24.0,72.0,B1,Regular,2399.0,R24,923.01
96687,0.0,0.9,E,8.0,1.0,24.0,72.0,B2,Regular,2399.0,R24,0.0
96688,0.0,0.24,C,7.0,11.0,27.0,52.0,B5,Diesel,312.0,R24,0.0
96689,0.0,0.75,C,5.0,5.0,27.0,50.0,B5,Diesel,312.0,R24,0.0
96691,0.0,0.23,C,7.0,3.0,55.0,50.0,B1,Regular,342.0,R93,0.0
96692,0.0,0.76,C,9.0,0.0,55.0,50.0,B2,Regular,342.0,R93,0.0
96694,0.0,0.19,C,7.0,9.0,20.0,156.0,B1,Diesel,312.0,R24,0.0
96698,0.0,0.45,C,6.0,4.0,25.0,80.0,B3,Regular,259.0,R24,0.0
96699,0.0,0.3,C,6.0,4.0,25.0,76.0,B3,Regular,259.0,R24,0.0
96700,0.0,0.24,C,6.0,4.0,25.0,76.0,B3,Regular,259.0,R24,0.0
96702,0.0,0.36,D,7.0,6.0,27.0,64.0,B1,Diesel,1858.0,R11,0.0
96703,0.0,0.63,D,4.0,1.0,27.0,54.0,B12,Regular,1858.0,R11,0.0
96705,0.0,0.16,D,7.0,15.0,28.0,100.0,B1,Regular,503.0,R11,0.0
96706,0.0,0.83,D,7.0,15.0,28.0,90.0,B1,Regular,503.0,R11,0.0
96709,0.0,1.0,C,7.0,3.0,30.0,72.0,B4,Regular,118.0,R24,0.0
96711,0.0,1.0,C,9.0,11.0,39.0,50.0,B3,Regular,259.0,R24,0.0
96713,1.0,0.8,C,6.0,11.0,39.0,125.0,B1,Regular,144.0,R24,2017.82
96714,0.0,0.19,C,6.0,11.0,39.0,125.0,B1,Regular,144.0,R24,0.0
96717,0.0,1.0,A,7.0,12.0,39.0,50.0,B2,Regular,45.0,R53,0.0
96721,0.0,0.66,A,7.0,5.0,49.0,50.0,B2,Regular,25.0,R24,0.0
96722,0.0,0.33,A,5.0,5.0,49.0,50.0,B5,Diesel,25.0,R24,0.0
96725,0.0,0.47,A,5.0,3.0,22.0,85.0,B4,Diesel,35.0,R24,0.0
96726,0.0,1.0,C,8.0,10.0,28.0,53.0,B12,Regular,116.0,R83,0.0
96730,0.0,1.0,C,4.0,13.0,62.0,80.0,B2,Regular,402.0,R24,0.0
96732,0.0,0.21,C,7.0,11.0,31.0,86.0,B2,Regular,104.0,R11,0.0
96733,0.0,0.18,C,7.0,11.0,31.0,86.0,B2,Regular,104.0,R11,0.0
96734,1.0,0.17,C,7.0,5.0,31.0,81.0,B5,Regular,104.0,R11,1656.61
96735,1.0,0.42,C,7.0,3.0,31.0,112.0,B5,Regular,104.0,R11,1128.12
96737,0.0,1.0,B,7.0,8.0,30.0,60.0,B2,Regular,62.0,R11,0.0
96741,0.0,0.02,D,9.0,10.0,19.0,95.0,B2,Regular,856.0,R24,0.0
96742,0.0,0.54,D,9.0,2.0,19.0,95.0,B2,Regular,856.0,R24,0.0
96743,0.0,1.0,D,7.0,13.0,63.0,50.0,B1,Regular,856.0,R24,0.0
96745,0.0,0.89,C,7.0,11.0,28.0,89.0,B1,Regular,101.0,R24,0.0
96746,0.0,0.1,C,7.0,11.0,28.0,84.0,B1,Regular,101.0,R24,0.0
96748,0.0,0.56,C,7.0,9.0,53.0,63.0,B1,Regular,388.0,R24,0.0
96749,0.0,0.34,C,7.0,3.0,53.0,59.0,B1,Regular,388.0,R24,0.0
96750,0.0,0.08,C,7.0,3.0,53.0,56.0,B1,Regular,388.0,R24,0.0
96753,0.0,0.79,C,6.0,1.0,32.0,67.0,B14,Regular,122.0,R23,0.0
96754,0.0,0.2,C,5.0,15.0,32.0,50.0,B1,Diesel,122.0,R23,0.0
96757,0.0,1.0,B,7.0,3.0,49.0,50.0,B3,Diesel,67.0,R24,0.0
96761,0.0,0.79,C,4.0,11.0,26.0,80.0,B2,Regular,319.0,R24,0.0
96762,0.0,0.03,C,4.0,11.0,26.0,90.0,B2,Regular,319.0,R24,0.0
96764,0.0,1.0,A,4.0,3.0,49.0,50.0,B1,Regular,25.0,R24,0.0
96766,0.0,0.99,C,11.0,4.0,39.0,50.0,B13,Regular,259.0,R24,0.0
96767,0.0,0.00273224043715847,C,11.0,4.0,39.0,50.0,B13,Regular,259.0,R24,0.0
96769,0.0,0.38,C,7.0,10.0,53.0,50.0,B1,Regular,388.0,R24,0.0
96770,0.0,0.61,C,7.0,7.0,53.0,50.0,B2,Regular,388.0,R24,0.0
96771,0.0,0.00273224043715847,C,7.0,2.0,53.0,50.0,B2,Regular,388.0,R24,0.0
96773,0.0,1.0,C,4.0,2.0,55.0,50.0,B3,Regular,342.0,R93,0.0
96775,0.0,0.49,D,14.0,4.0,27.0,64.0,B11,Regular,1858.0,R11,0.0
96776,0.0,0.5,D,14.0,4.0,27.0,54.0,B11,Regular,1858.0,R11,0.0
96778,0.0,0.64,C,8.0,10.0,43.0,56.0,B1,Diesel,137.0,R93,0.0
96779,0.0,0.35,C,8.0,10.0,43.0,53.0,B1,Diesel,137.0,R93,0.0
96781,0.0,1.0,C,4.0,13.0,43.0,53.0,B2,Regular,137.0,R93,0.0
96784,1.0,1.0,D,9.0,8.0,33.0,71.0,B11,Regular,1314.0,R24,1128.12
96787,0.0,1.0,D,4.0,4.0,45.0,50.0,B2,Diesel,856.0,R24,0.0
96789,0.0,1.0,C,6.0,4.0,48.0,55.0,B1,Regular,388.0,R24,0.0
96791,0.0,1.0,E,4.0,2.0,27.0,85.0,B2,Regular,2354.0,R11,0.0
96793,0.0,0.98,D,6.0,10.0,38.0,50.0,B1,Diesel,856.0,R24,0.0
96795,0.0,0.99,E,10.0,5.0,47.0,76.0,B1,Regular,2399.0,R24,0.0
96796,0.0,0.00819672131147541,E,10.0,5.0,47.0,76.0,B1,Regular,2399.0,R24,0.0
96801,0.0,0.5,C,4.0,11.0,27.0,72.0,B1,Regular,213.0,R24,0.0
96802,0.0,0.49,C,4.0,11.0,27.0,68.0,B1,Regular,213.0,R24,0.0
96804,0.0,0.99,C,7.0,2.0,49.0,50.0,B1,Diesel,388.0,R24,0.0
96808,0.0,0.53,D,7.0,14.0,46.0,76.0,B3,Regular,856.0,R24,0.0
96809,0.0,0.53,D,5.0,5.0,46.0,76.0,B4,Diesel,856.0,R24,0.0
96810,0.0,0.95,C,5.0,6.0,47.0,50.0,B1,Regular,127.0,R24,0.0
96812,0.0,0.95,A,7.0,13.0,53.0,50.0,B2,Diesel,41.0,R24,0.0
96815,0.0,0.95,C,5.0,11.0,25.0,80.0,B2,Diesel,259.0,R24,0.0
96819,0.0,0.93,C,7.0,11.0,37.0,50.0,B2,Regular,104.0,R24,0.0
96821,0.0,0.91,C,7.0,0.0,47.0,50.0,B1,Regular,127.0,R24,0.0
96823,0.0,0.91,C,7.0,18.0,46.0,95.0,B2,Regular,228.0,R24,0.0
96826,0.0,0.91,B,5.0,5.0,47.0,50.0,B2,Regular,58.0,R24,0.0
96828,0.0,0.91,C,5.0,8.0,43.0,52.0,B3,Diesel,137.0,R93,0.0
96831,0.0,0.88,E,6.0,1.0,43.0,50.0,B1,Diesel,2399.0,R24,0.0
96833,0.0,0.88,C,5.0,0.0,27.0,68.0,B3,Regular,402.0,R24,0.0
96836,0.0,0.87,B,5.0,2.0,31.0,60.0,B5,Diesel,69.0,R24,0.0
96838,0.0,0.75,A,10.0,10.0,53.0,50.0,B1,Regular,27.0,R52,0.0
96840,0.0,0.86,C,4.0,0.0,38.0,50.0,B4,Diesel,213.0,R24,0.0
96842,0.0,0.85,D,5.0,7.0,26.0,112.0,B4,Diesel,856.0,R24,0.0
96846,0.0,0.88,B,6.0,0.0,51.0,50.0,B4,Diesel,72.0,R24,0.0
96850,0.0,0.57,B,4.0,17.0,56.0,50.0,B2,Regular,96.0,R72,0.0
96851,0.0,0.18,B,5.0,9.0,56.0,50.0,B2,Diesel,96.0,R72,0.0
96853,0.0,0.81,B,6.0,2.0,56.0,50.0,B2,Diesel,96.0,R72,0.0
96855,0.0,0.75,B,5.0,13.0,56.0,50.0,B2,Diesel,96.0,R72,0.0
96859,0.0,0.84,D,4.0,15.0,36.0,50.0,B2,Regular,627.0,R25,0.0
96861,0.0,0.28,D,6.0,5.0,52.0,50.0,B2,Diesel,856.0,R24,0.0
96862,0.0,0.46,D,6.0,3.0,52.0,50.0,B2,Diesel,856.0,R24,0.0
96864,0.0,0.75,D,6.0,5.0,59.0,50.0,B3,Regular,856.0,R24,0.0
96866,0.0,0.82,C,4.0,0.0,28.0,95.0,B1,Regular,101.0,R24,0.0
96868,0.0,0.75,C,10.0,7.0,41.0,50.0,B13,Diesel,148.0,R24,0.0
96871,0.0,0.75,E,8.0,12.0,44.0,50.0,B4,Diesel,7887.0,R31,0.0
96873,0.0,0.52,C,7.0,11.0,59.0,54.0,B2,Diesel,259.0,R24,0.0
96874,0.0,0.3,C,7.0,11.0,59.0,50.0,B2,Diesel,259.0,R24,0.0
96876,0.0,0.75,C,6.0,8.0,40.0,50.0,B1,Diesel,388.0,R24,0.0
96878,0.0,0.75,C,10.0,14.0,41.0,50.0,B12,Diesel,148.0,R24,0.0
96881,0.0,0.75,C,7.0,9.0,40.0,50.0,B2,Diesel,388.0,R24,0.0
96884,0.0,0.75,C,11.0,5.0,40.0,50.0,B2,Regular,388.0,R24,0.0
96886,0.0,0.75,D,6.0,6.0,28.0,54.0,B1,Diesel,704.0,R11,0.0
96888,0.0,0.51,B,7.0,7.0,48.0,50.0,B2,Regular,96.0,R24,0.0
96889,0.0,0.75,C,6.0,5.0,58.0,50.0,B1,Diesel,145.0,R25,0.0
96891,0.0,0.62,D,4.0,20.0,36.0,100.0,B1,Regular,856.0,R24,0.0
96892,0.0,0.19,D,5.0,17.0,36.0,90.0,B2,Regular,856.0,R24,0.0
96894,0.0,0.75,D,5.0,13.0,57.0,50.0,B2,Diesel,856.0,R24,0.0
96897,0.0,0.75,B,11.0,10.0,59.0,50.0,B2,Regular,70.0,R91,0.0
96899,0.0,0.8,C,7.0,9.0,37.0,68.0,B6,Diesel,124.0,R24,0.0
96901,0.0,0.75,C,6.0,12.0,32.0,50.0,B1,Regular,101.0,R24,0.0
96903,0.0,0.75,C,7.0,11.0,32.0,50.0,B1,Regular,101.0,R24,0.0
96905,0.0,0.75,C,5.0,8.0,43.0,50.0,B6,Regular,388.0,R24,0.0
96907,0.0,0.34,B,9.0,11.0,56.0,50.0,B3,Regular,96.0,R72,0.0
96908,0.0,0.47,B,9.0,11.0,56.0,50.0,B3,Regular,96.0,R72,0.0
96909,0.0,0.01,B,9.0,11.0,56.0,50.0,B3,Regular,96.0,R72,0.0
96911,0.0,0.75,D,6.0,7.0,53.0,50.0,B2,Regular,856.0,R24,0.0
96913,0.0,0.75,C,6.0,7.0,32.0,54.0,B3,Diesel,312.0,R24,0.0
96917,1.0,0.75,C,4.0,5.0,52.0,50.0,B13,Regular,312.0,R24,37.87
